Route,Arrival_Time,Duration,Total_Stops,Additional_Info,Airl_Air Asia,Airl_Air India,Airl_GoAir,Airl_IndiGo,Airl_Jet Airways,Airl_Jet Airways Business,Airl_Multiple carriers,Airl_Multiple carriers Premium economy,Airl_SpiceJet,Airl_Trujet,Airl_Vistara,Airl_Vistara Premium economy,Sour_Banglore,Sour_Chennai,Sour_Delhi,Sour_Kolkata,Sour_Mumbai,Dest_Banglore,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,day_sin,day_cos,month_sin,month_cos,Dep_hour_sin,Dep_hour_cos,Price
"['DEL', 'BOM', 'COK']",19:15,755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9910567043063973,-0.13344140605277802,9100
"['BOM', 'HYD']",20:45,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9097325555892236,0.4151947462349448,3100
"['BLR', 'BOM', 'DEL']",18:25,625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.84725517612605,-0.5311860940646095,26890
"['BLR', 'DEL']",20:45,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9979148065306217,-0.06454485964778242,8016
"['CCU', 'DEL', 'BLR']",20:25 25 Mar,1435,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.7683697102683008,0.6400062408619213,12173
"['DEL', 'BOM', 'COK']",21:00,965,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9362816565961319,0.35125013810901595,8784
"['DEL', 'HYD', 'COK']",12:10,320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9871514017232036,-0.15978770314362206,5298
"['BLR', 'BOM', 'DEL']",09:30 13 Mar,1475,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.7606437623468961,-0.6491695208516484,11087
"['DEL', 'BLR', 'COK']",22:50,295,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.9992798027620355,-0.03794569530088034,5409
"['DEL', 'AMD', 'COK']",13:35,370,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9358130499244104,-0.35249671713531305,5842
"['BOM', 'HYD']",17:20,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,-0.8342796730232285,-0.5513414796478268,2228
"['MAA', 'CCU']",20:05,140,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.9979148065306217,-0.06454485964778242,3543
"['CCU', 'PNQ', 'BLR']",02:15 22 May,315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.6364178405665529,0.7713444964531773,7228
"['DEL', 'HYD', 'COK']",12:10,425,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9746307060011029,0.22381909418052723,6287
"['DEL', 'BOM', 'COK']",01:30 28 Jun,750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.31546931027271535,-0.9489357798481715,13377
"['CCU', 'BLR']",20:00,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.9895788034349067,-0.1439923324081471,6985
"['DEL', 'BOM', 'COK']",19:15,375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.31546931027271535,-0.9489357798481715,8372
"['CCU', 'BOM', 'AMD', 'BLR']",05:25 22 May,1200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.6271272234798025,-0.7789168412420634,14687
"['DEL', 'COK']",14:15,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.21016905417450496,-0.9776650595512729,9564
"['BOM', 'DEL', 'HYD']",16:45,480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7776625251571416,-0.6286819521556334,12080
"['DEL', 'IXU', 'BOM', 'COK']",01:30 04 Jun,460,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.99868586439025,-0.05124982211773232,18275
"['DEL', 'BOM', 'COK']",21:00,810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9310358376001073,-0.36492775874721645,6093
"['DEL', 'BHO', 'BOM', 'COK']",04:25 10 Mar,1365,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.9912335356847634,0.13212145069549847,14861
"['CCU', 'BLR']",14:05,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.13146138499895615,-0.9913212921420361,4804
"['CCU', 'DEL', 'BLR']",19:10 02 May,1365,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.776824590094043,0.6297170445725778,9314
"['DEL', 'BOM', 'COK']",19:00,615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.7776625251571416,-0.6286819521556334,9794
"['DEL', 'JAI', 'BOM', 'COK']",19:00,810,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9873633231729737,0.1584729252989982,13029
"['CCU', 'BLR']",19:40,150,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9875734934830592,-0.15715786639448268,3841
"['BLR', 'BOM', 'DEL']",13:15,315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.84725517612605,-0.5311860940646095,12284
"['DEL', 'BOM', 'COK']",04:25 10 Jun,395,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.528362330082819,0.8490189916306079,14714
"['CCU', 'BOM', 'BLR']",22:35,965,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.994258972314923,-0.1070004484629539,7064
"['BLR', 'DEL']",10:10,180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9491456322120914,-0.3148373688949731,5198
"['CCU', 'BOM', 'BLR']",16:20,590,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.994258972314923,-0.1070004484629539,14781
"['DEL', 'CCU', 'BOM', 'COK']",19:15 25 Jun,1380,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7933195592119824,0.6088054508393514,13381
"['DEL', 'COK']",08:00,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.9775248967495268,0.21082000909502638,6094
"['DEL', 'HYD', 'COK']",12:10,320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.9871514017232036,-0.15978770314362206,5298
"['DEL', 'BOM', 'COK']",21:00,660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.4600907427347183,-0.8878718986710951,7408
"['CCU', 'BOM', 'BLR']",12:00 13 May,890,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.6156498149087941,0.7880198635838869,14388
"['DEL', 'AMD', 'BOM', 'COK']",19:15 25 Jun,1410,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.8924229702296805,0.45119978081381495,9443
"['DEL', 'HYD', 'BOM', 'COK']",19:15 04 Mar,2170,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9532541807668106,-0.30216959948114724,11762
"['DEL', 'MAA', 'COK']",09:25 28 Jun,1255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.13410129512826385,-0.9909676294637088,7480
"['DEL', 'COK']",08:50,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9893861645100313,0.1453100735535198,5406
"['DEL', 'COK']",14:15,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.21016905417450496,-0.9776650595512729,9564
"['DEL', 'JAI', 'BOM', 'COK']",19:00,560,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.5955154394050386,-0.8033438625085921,10368
"['DEL', 'MAA', 'COK']",12:30,315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9448687502561895,-0.32744930109759957,5636
"['BOM', 'HYD']",00:15 10 May,90,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.29899419563214763,0.9542549297636795,1965
"['CCU', 'BOM', 'BLR']",04:40 13 Jun,450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.6156498149087941,0.7880198635838869,12739
"['CCU', 'BLR']",16:55,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.5976530270876214,-0.8017548622945813,4148
"['DEL', 'BOM', 'COK']",21:00,860,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9910567043063973,-0.13344140605277802,7191
"['DEL', 'BOM', 'COK']",04:25 07 Jun,1280,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9532541807668106,-0.30216959948114724,10262
"['CCU', 'DEL', 'BLR']",20:25,630,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.5629532220621914,-0.8264887596149127,12312
"['DEL', 'BOM', 'COK']",19:00 04 Jun,1485,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9925848728891395,0.1215535688972177,10262
"['DEL', 'COK']",14:15,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.21016905417450496,-0.9776650595512729,9564
"['CCU', 'BOM', 'BLR']",04:45 25 Mar,1335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.994258972314923,-0.1070004484629539,13759
"['CCU', 'DEL', 'BLR']",20:20 07 May,1640,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.983037814247797,-0.18340298732276367,8610
"['DEL', 'BOM', 'COK']",19:00,360,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.31546931027271535,-0.9489357798481715,14714
"['BLR', 'DEL']",11:20,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.8021526460214483,-0.5971190270631049,4823
"['DEL', 'BLR', 'COK']",15:45,470,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9046909189165733,-0.42606847011940024,6451
"['DEL', 'BOM', 'COK']",19:00,300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.554116043730452,-0.8324394332805912,16079
"['DEL', 'COK']",14:15,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.21016905417450496,-0.9776650595512729,7202
"['BLR', 'DEL']",02:20 22 Mar,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.07716457871446203,0.9970183688337039,4944
"['BLR', 'DEL']",08:35,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.9957197078185813,0.09242436616866323,3625
"['CCU', 'BOM', 'BLR']",12:00 10 May,1315,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.565152571496999,-0.8249864065124524,9663
"['DEL', 'BOM', 'COK']",19:00,520,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.4121636152466999,-0.911109847530346,9794
"['BOM', 'HYD']",14:45,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.35311977234744457,-0.9355781241442581,2437
"['DEL', 'BOM', 'COK']",01:30 16 Jun,930,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.4600907427347183,-0.8878718986710951,13377
"['CCU', 'BOM', 'BLR']",04:40 07 Jun,520,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8170032826257373,0.5766330168996305,8586
"['BLR', 'BOM', 'DEL']",15:15,380,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.7606437623468961,-0.6491695208516484,19225
"['DEL', 'BOM', 'COK']",04:25 19 May,335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.28625979019428033,0.9581520403975178,15554
"['CCU', 'DEL', 'BLR']",22:05,750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.6061608279073047,-0.7953420966544716,12121
"['BLR', 'DEL']",13:00,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4362819235553892,-0.8998100261604166,3943
"['BLR', 'BOM', 'DEL']",09:00 16 Mar,695,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.5836835986086659,0.8119811923408311,13555
"['BLR', 'DEL']",21:20,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.9925848728891395,0.1215535688972177,4990
"['DEL', 'BLR', 'COK']",23:00 07 Mar,1590,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7683697102683008,0.6400062408619213,8854
"['DEL', 'HYD', 'COK']",16:10,540,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.9491456322120914,-0.3148373688949731,7878
"['BLR', 'DEL']",12:35,165,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.5739097205677828,-0.8189185750963337,8028
"['CCU', 'BOM', 'BLR']",08:15 10 May,800,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.9740311084966399,0.22641422146324408,8586
"['CCU', 'DEL', 'COK', 'BLR']",13:45 02 May,1215,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9945404404273636,-0.10435186799739504,15164
"['BLR', 'BOM', 'DEL']",15:15,495,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.9571936672587714,-0.2894482395173693,12284
"['BOM', 'HYD']",08:30,85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9532541807668106,-0.30216959948114724,4995
"['DEL', 'BOM', 'COK']",19:15,630,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7776625251571416,-0.6286819521556334,10051
"['CCU', 'BOM', 'BLR']",10:05 22 May,1200,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.565152571496999,-0.8249864065124524,9663
"['CCU', 'DEL', 'AMD', 'BLR']",05:25 02 May,1345,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.9571936672587714,-0.2894482395173693,14424
"['DEL', 'BOM', 'COK']",19:00,540,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.4600907427347183,-0.8878718986710951,14714
"['BOM', 'HYD']",15:25,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.45060543974273704,-0.8927232144815405,3100
"['DEL', 'BLR', 'COK']",22:25,320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9853930348507207,-0.1702955280319667,6493
"['CCU', 'BOM', 'BLR']",23:35,1025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.994258972314923,-0.1070004484629539,14571
"['DEL', 'JAI', 'BOM', 'COK']",19:00,810,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9873633231729737,0.1584729252989982,10368
"['DEL', 'BOM', 'COK']",04:25 04 Jun,805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.7536844845262299,-0.6572364093569613,14714
"['MAA', 'CCU']",10:35,135,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.8177704875523242,-0.5755444636936697,3543
"['CCU', 'DEL', 'BLR']",19:25,710,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9260935036929331,-0.37729407948939153,6810
"['CCU', 'BLR']",11:30,150,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6775651471942905,-0.7354627599733241,5201
"['DEL', 'BOM', 'COK']",01:30 25 Jun,480,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9945404404273636,-0.10435186799739504,13377
"['DEL', 'BOM', 'COK']",18:50,680,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9310358376001073,-0.36492775874721645,14629
"['DEL', 'BOM', 'COK']",21:00,810,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,0.9310358376001073,-0.36492775874721645,6093
"['DEL', 'GWL', 'IDR', 'BOM', 'COK']",01:30 13 Jun,835,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.11824821993650479,-0.9929840675871129,15419
"['CCU', 'BOM', 'COK', 'BLR']",13:45 22 May,1255,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9499808323430374,-0.3123082102360262,13484
"['DEL', 'BOM', 'COK']",07:40 19 May,640,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.6364178405665529,0.7713444964531773,8372
"['BLR', 'HYD', 'VGA', 'DEL']",11:20 16 Mar,1625,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.825362543888311,-0.5646031094018309,8534
"['BLR', 'DEL']",20:45,180,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.9979148065306217,-0.06454485964778242,4030
"['DEL', 'IDR', 'BOM', 'COK']",04:25 25 Jun,1130,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.6061608279073047,-0.7953420966544716,13292
"['DEL', 'JAI', 'BOM', 'COK']",04:25 25 Jun,1375,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.9873633231729737,0.1584729252989982,13014
"['DEL', 'BOM', 'COK']",19:15,675,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.84725517612605,-0.5311860940646095,16754
